Age,Sex,Length,Diameter,Height,Weight,ShuckedWeight,VisceraWeight,ShellWeight
13,M,1.5125,1.1625,0.4125,29.937072,11.94931425,7.01650125,9.63883
15,M,1.475,1.15,0.3875,25.684647,9.2702865,4.20990075,9.4970825
15,M,1.3875,1.1,0.375,30.957654,11.793392,6.010094,12.48795475
9,M,1.225,0.9875,0.3,19.107563,9.42620875,3.50116325,5.2446575
10,M,1,0.7625,0.2125,8.4198015,3.061746,1.99863975,2.83495
9,M,1.1625,0.9,0.2625,12.2186345,4.876114,3.0333965,4.9611625
10,M,1.3375,1.075,0.3875,22.24018275,9.31281075,4.7910655,6.9456275
9,M,1.325,1.0625,0.325,19.901349,8.43397625,3.95475525,6.23689
15,M,1.65,1.3375,0.5,50.7739545,20.7801835,9.015141,15.30873
10,M,1.75,1.4125,0.4375,52.63084675,23.94115275,11.15552825,15.30873
11,M,1.7,1.3,0.4125,41.8863863,20.525038,7.9095105,11.509897
10,M,0.65,0.475,0.1875,2.67902775,1.26155275,0.56699,0.850485
12,M,1.8375,1.475,0.5125,59.1654065,25.7696955,13.437663,17.7184375
9,M,1.15,0.9375,0.325,16.25843825,7.10154975,3.3735905,5.5281525
13,M,1.2125,1.025,0.375,19.731252,6.81805475,4.60679375,7.5126175
11,M,1.7375,1.325,0.475,48.931237,21.61649375,12.360382,12.8990225
12,M,1.8,1.4125,0.5,59.68987225,28.8314415,10.2908685,14.004653
11,M,1.25,0.975,0.325,20.0997955,7.7961125,4.762716,5.10291
8,M,1.475,1.175,0.4,34.189497,13.5794105,6.87475375,8.7599955
8,M,1.4375,1.125,0.4125,27.37144225,14.118051,5.386405,6.520385
10,M,1.4875,1.0875,0.4,29.9654215,12.06271225,6.350288,8.788345
9,M,1.2625,1.025,0.3125,18.200379,8.1930055,3.7704835,4.3941725
10,M,1.325,1.075,0.3375,24.9192105,7.93786,6.13766675,7.087375
9,M,1.025,0.75,0.25,8.5331995,3.515338,1.9561155,2.551455
8,M,1.5625,1.2,0.4625,34.20367175,16.6411565,8.221355,8.107957
10,M,1.6125,1.2625,0.4125,37.0527965,12.28950825,7.427569,14.74174
11,M,0.95,0.7125,0.25,7.55514175,3.2601925,1.7293195,2.1262125
10,M,1.5875,1.2375,0.3875,38.65454325,16.5277585,8.46232575,8.3631025
9,M,1.575,1.225,0.375,33.89182725,16.57028275,7.2858215,8.50485
10,M,1.7125,1.3375,0.3875,39.24988275,18.75319425,6.08096775,11.55242125
14,M,1.2125,0.9875,0.35,17.84601025,6.47786075,3.6003865,6.3786375
7,M,1.3875,1,0.325,20.05727125,9.412034,4.49339575,5.10291
9,M,1.7125,1.275,0.45,41.23434775,17.90270925,8.80251975,10.56018875
8,M,1.225,0.8875,0.3875,27.8108595,13.1825175,5.71242425,7.10154975
8,M,1.3125,1.0375,0.3625,23.9553275,9.99319875,4.63514325,8.15048125
13,M,1.4,1.025,0.4125,26.365035,9.93649975,6.7188315,8.50485
12,M,1.6125,1.25,0.4375,36.457457,16.00329275,8.164656,10.942907
11,M,1.6625,1.2875,0.475,46.45065575,23.5584345,10.13494625,10.5176645
10,M,1.375,1.075,0.45,23.43086175,12.48795475,4.5075705,6.3786375
10,M,1.375,1.075,0.325,23.79940525,8.94426725,5.54232725,6.81805475
6,M,0.8,0.6,0.2,5.10291,2.26796,1.09145575,1.5592225
9,M,1.5625,1.2875,0.425,37.7331845,16.23008875,8.51902475,10.2341695
12,M,1.375,1.15,0.325,20.08562075,8.6465975,4.12485225,5.8116475
12,M,1.4125,1.0625,0.25,20.25571775,8.66077225,4.706017,5.10291
12,M,1.5625,1.2375,0.4375,36.67007825,16.45688475,8.9867915,10.0640725
9,M,1.275,0.95,0.3375,19.3060095,9.73805325,4.025629,4.819415
18,M,1.2,0.9875,0.375,19.32018425,6.08096775,3.98310475,7.07320025
11,M,1.575,1.2625,0.3875,31.3261975,13.947954,6.406987,9.2135875
11,M,1.6375,1.475,0.5,43.81415225,18.540573,10.67358675,11.7650425
18,M,1.6125,1.2125,0.3875,42.2124055,16.76872925,8.845044,10.77281
10,M,1.3,0.9625,0.4125,22.4244545,10.6310625,5.10291,5.14543425
13,M,1.5375,1.225,0.425,32.4601775,13.93377925,5.896696,9.7238785
11,M,1.5,1.15,0.3875,18.86659225,8.0796075,4.2240755,7.6260155
9,M,1.4875,1.2,0.35,25.86891875,11.60912025,5.17378375,8.1930055
9,M,1.525,1.175,0.4,28.973189,12.7289255,6.64795775,8.34892775
11,M,1.675,1.3125,0.5,49.34230475,17.59086475,8.4198015,18.6256215
8,M,1.725,1.3125,0.4375,48.20832475,23.40251225,10.262519,11.4815475
11,M,1.7,1.35,0.4875,50.53298375,15.77649675,9.17106325,12.14776075
10,M,1.7125,1.275,0.4125,43.7999775,19.447757,10.70193625,11.49572225
8,M,1.1125,0.875,0.2875,10.24834425,4.43669675,1.97029025,3.3168915
9,M,0.925,0.7,0.2625,6.633783,2.56562975,1.65844575,2.1262125
9,M,1.55,1.15,0.4,26.94619975,13.93377925,5.6699,6.463686
11,M,1.6125,1.225,0.4375,37.42134,18.49804875,6.73300625,9.59630575
12,M,1.2625,0.9875,0.3375,16.76872925,8.164656,3.72795925,5.2446575
8,M,1.45,1.1375,0.375,31.581343,13.50853675,6.10931725,7.5126175
8,M,1.125,0.875,0.325,13.04077,4.932813,3.1467945,3.8271825
9,M,1.7125,1.3625,0.5125,50.81647875,23.09066775,11.793392,13.0691195
11,M,1.6875,1.2875,0.375,37.194544,15.762322,8.06543275,11.66581925
10,M,1.6,1.2875,0.45,35.3518265,15.52135125,8.29222875,10.44679075
9,M,1.475,1.2125,0.3875,30.57493575,12.85649825,6.90310325,8.788345
10,M,1.8,1.425,0.5,51.80871125,26.0531905,10.375917,13.7495075
15,M,1.3,1,0.3,23.3316385,8.448151,5.11708475,7.5126175
11,M,1.825,1.4375,0.525,58.6551155,26.32251075,11.5949455,18.2287285
7,M,1.3625,1.05,0.3,22.29688175,11.4248485,5.2446575,4.819415
9,M,1.475,1.1875,0.4125,30.5324115,12.88484775,6.917278,8.77417025
10,M,1.65,1.2875,0.3875,40.86580425,20.00057225,10.07824725,9.4970825
10,M,1.45,1.15,0.3875,40.80910525,19.03668925,7.7394135,8.37727725
8,M,0.975,0.7125,0.2375,7.6827145,3.118445,1.70097,2.26796
8,M,1.3125,1.0875,0.3875,30.1922175,13.777857,6.6054335,8.0796075
15,M,1.225,0.975,0.3375,16.782904,6.860579,2.721552,5.20213325
12,M,1.2375,0.95,0.3375,17.84601025,7.4559185,4.03980375,6.0951425
12,M,1.475,1.15,0.325,31.241149,12.8990225,5.82582225,9.355335
9,M,1.525,1.175,0.4125,29.823674,14.118051,6.860579,7.5693165
8,M,1.5,1.2,0.225,29.766975,12.9557215,7.61184075,7.93786
9,M,1.2625,0.9625,0.2625,15.66309875,6.7755305,3.52951275,4.40834725
9,M,1.3125,1,0.325,17.633389,7.52679225,4.1673765,5.216308
16,M,1.475,1.2125,0.3,25.8263945,11.056305,5.159609,8.221355
14,M,1.6125,1.25,0.475,44.21104525,21.0069795,10.53183925,10.90038275
12,M,0.9625,0.7125,0.2625,8.23552975,3.44446425,1.94194075,2.48058125
9,M,1.325,1.0125,0.325,20.921931,8.06543275,4.819415,5.4714535
10,M,1.675,1.35,0.4375,42.013959,20.9502805,8.29222875,10.3475675
9,M,1.1625,0.875,0.3,14.75591475,5.71242425,4.60679375,5.2446575
9,M,1.475,1.0125,0.375,24.1821235,9.241937,7.41339425,6.9456275
15,M,1.375,1.0875,0.3625,23.8986285,9.298636,5.42892925,7.2291225
11,M,1.45,1.15,0.45,32.4601775,13.60776,7.8528115,9.2135875
13,M,1.25,1,0.4125,23.3883375,7.200773,5.8116475,8.0796075
10,M,1.5625,1.3,0.4375,39.98696975,19.5895045,9.128539,9.82310175
11,M,1.775,1.3875,0.4375,60.66793,35.30930225,10.56018875,12.303683
11,M,1.6125,1.275,0.4,33.55163325,15.762322,6.76135575,9.7805775
7,M,1.1875,0.9,0.25,12.14776075,5.57067675,2.8066005,3.175144
10,M,1.7375,1.375,0.5125,61.6034635,32.1199835,13.22504175,14.061352
8,M,0.8875,0.6625,0.2125,5.6982495,1.9561155,1.5025235,1.97029025
9,M,1.1125,0.925,0.3125,14.5999925,7.07320025,2.4664065,4.5075705
6,M,0.9,0.675,0.225,6.30776375,2.3530085,1.5025235,2.1262125
9,M,1.3875,1.1375,0.3375,23.7285315,10.829509,4.8477645,6.6621325
7,M,1.1625,0.9,0.2875,16.42853525,8.3631025,3.95475525,3.40194
10,M,1.475,1.225,0.4125,34.2178465,15.8473705,6.6621325,8.7599955
11,M,1.675,1.3375,0.475,47.3153155,21.16290175,8.32057825,14.401546
10,M,1.75,1.5,0.575,56.7840485,22.97726975,11.46737275,16.31513725
10,M,1.5375,1.1875,0.425,32.0065855,13.59358525,8.561549,8.50485
17,M,1.4625,1.1375,0.3125,29.1149365,11.0846545,6.010094,7.087375
8,M,1.475,1.1625,0.3375,28.05183025,12.00601325,5.6415505,7.93786
15,M,1.65,1.325,0.425,39.41997975,16.74037975,6.010094,12.8423235
18,M,1.3625,1.025,0.3625,24.7491135,8.60407325,5.556502,8.788345
10,M,1.55,1.1625,0.3625,25.8263945,10.6310625,6.08096775,7.881161
11,M,1.65,1.2625,0.475,40.78075575,19.20678625,8.0796075,5.046211
10,M,1.5,1.175,0.4,33.849303,15.94659375,8.63242275,7.47009325
9,M,1.45,1.1125,0.3375,23.076493,10.70193625,5.42892925,6.23689
14,M,1.625,1.3125,0.475,42.51007525,17.76096175,11.35397475,11.1980525
9,M,1.5375,1.275,0.375,36.740952,15.4504775,9.39785925,9.07184
13,M,1.225,0.975,0.35,20.0430965,7.92368525,6.19436575,5.10291
12,M,1.4625,1.1375,0.3875,32.1199835,15.63474925,6.3219385,8.6465975
9,M,1.4375,1.1125,0.425,28.98736375,15.5638755,6.16601625,6.463686
13,M,1.4125,1.0875,0.4625,27.82503425,9.3269855,3.855532,11.056305
15,M,1.4125,1.1625,0.4375,28.2077525,11.04213025,5.1879585,10.489315
12,M,1.6875,1.35,0.4375,44.06929775,18.83824275,7.881161,14.514944
8,M,1.3125,0.9625,0.25,14.50076925,6.973977,2.84912475,4.12485225
13,M,1.175,0.925,0.3,16.42853525,8.3064035,6.4353365,3.96893
9,M,0.7375,0.5625,0.225,3.92640575,1.360776,1.304077,1.417475
10,M,1.6375,1.3625,0.475,40.38386275,17.93105875,9.4403835,10.716111
9,M,0.975,0.75,0.225,8.66077225,4.0539785,1.82854275,2.4097075
10,M,1.675,1.275,0.4375,43.27551175,18.4555245,12.68640125,9.7805775
11,M,1.75,1.3625,0.4625,45.74191825,21.262125,11.43902325,10.44679075
7,M,1.35,1.025,0.325,15.87572,6.73300625,3.01922175,4.9611625
23,M,1.575,1.2125,0.4375,36.85435,12.28950825,8.34892775,13.04077
11,M,1.7,1.3625,0.4625,47.400364,20.05727125,10.319218,13.60776
11,M,1.325,1.05,0.4125,25.35862775,9.0434905,6.7755305,6.9456275
8,M,1.45,1.1625,0.375,25.69882175,10.5176645,5.57067675,8.221355
8,M,0.9625,0.6375,0.25,9.00096625,3.8838815,1.927766,2.608154
11,M,1.25,1.05,0.3125,17.57669,7.2291225,4.252425,5.8116475
22,M,1.6375,1.35,0.5375,52.276478,21.04950375,9.2702865,16.5844575
11,M,1.4875,1.1375,0.3625,26.705229,12.190285,5.159609,7.8528115
8,M,1.15,0.9,0.3125,15.5071765,6.13766675,3.13261975,5.386405
10,M,1.575,1.275,0.4375,38.03085425,18.63979625,7.427569,10.6310625
9,M,1,0.75,0.3125,11.8217415,5.4147545,2.551455,3.33106625
9,M,1.55,1.2125,0.4125,32.10580875,14.84096325,7.10154975,8.00873375
8,M,1.4125,1.1125,0.375,22.566202,10.30504325,5.216308,6.2085405
10,M,1,0.7875,0.2625,8.1363065,3.21766825,1.0489315,3.2034935
14,M,1.4375,1.1375,0.3625,33.0271675,16.4710595,6.44951125,8.50485
10,M,1.4125,1.075,0.375,23.5584345,12.03436275,4.91863825,6.2085405
10,M,1.2875,1.0875,0.3625,24.99008425,8.278054,5.839997,7.2291225
20,M,1.5,1.175,0.3875,29.370082,12.40290625,5.556502,9.2135875
9,M,1.4375,1.125,0.325,22.2543575,9.015141,5.4714535,6.42116175
8,M,1.3875,1.1,0.3625,24.097075,11.80756675,4.77689075,6.520385
9,M,0.85,0.6375,0.2375,6.0384435,2.2963095,0.963883,1.984465
11,M,1.875,1.375,0.45,53.6656035,26.705229,11.2547515,12.6155275
9,M,1.4625,1.15,0.3625,26.46425825,13.551061,5.17378375,6.6621325
8,M,1.45,1.125,0.3625,28.42037375,15.5071765,5.59902625,6.50621025
17,M,1.3,1.0625,0.3875,21.92833825,8.4198015,3.4869885,7.2291225
10,M,1.65,1.325,0.4875,43.95589975,18.44134975,9.34116025,14.0330025
9,M,1.5625,1.175,0.4375,33.4240605,17.1514475,7.314171,7.6827145
10,M,1.1875,0.9375,0.325,14.67086625,5.88252125,3.30271675,4.819415
21,M,1.4875,1.1875,0.4,37.35046625,11.566596,6.633783,16.44271
11,M,1.5,1.2375,0.4375,36.86852475,17.56251525,8.051258,9.31281075
12,M,1.3,1,0.4125,24.28134675,7.78193775,5.6982495,5.953395
15,M,1.6,1.4125,0.575,43.1195895,18.257078,10.546014,11.509897
9,M,1.4375,1.1125,0.4,23.7852305,11.35397475,5.613201,6.7755305
10,M,1.475,1.15,0.3625,26.3366855,10.77281,6.80388,7.2291225
12,M,1.625,1.275,0.4375,37.32211675,17.98775775,7.38504475,10.319218
10,M,0.825,0.625,0.225,5.5848515,2.4097075,1.1623295,1.71514475
8,M,0.925,0.7,0.25,7.144074,3.01922175,1.68679525,2.097863
9,M,1.5875,1.275,0.425,38.42774725,17.5483405,8.6465975,11.056305
11,M,1.5375,1.2125,0.5375,27.25804425,11.963489,4.989512,8.221355
10,M,1.4625,1.15,0.375,34.189497,16.4710595,6.123492,9.1568885
8,M,1.45,1.125,0.3875,23.45921125,9.1001895,5.59902625,6.93145275
5,M,0.9375,0.7625,0.225,9.19941275,3.95475525,1.60174675,2.6932025
7,M,1.0125,0.7625,0.3,9.02931575,3.50116325,2.56562975,2.6932025
10,M,1.65,1.3,0.475,44.168521,21.4038725,8.448151,11.3398
10,M,1.4875,1.1875,0.35,29.21415975,13.96212875,6.1518415,7.881161
9,M,1.6375,1.3,0.425,32.44600275,15.025235,6.3219385,9.865626
10,M,1.3875,1.0125,0.475,39.859397,17.33571925,9.695529,11.0279555
9,M,1.35,1.0875,0.35,20.82270775,9.355335,4.52174525,6.0384435
9,M,1.4375,1.1625,0.3,29.86619825,14.628342,6.19436575,6.6621325
8,M,0.9625,0.6875,0.2875,7.61184075,2.76407625,2.33883375,2.4097075
13,M,1.1375,0.8625,0.375,16.42853525,4.77689075,3.5436875,6.0951425
14,M,1.7375,1.375,0.5375,55.46579675,20.19901875,15.3370795,16.726205
9,M,1,0.7625,0.325,8.32057825,2.721552,1.91359125,2.9766975
15,M,1.6125,1.2375,0.4625,42.33997825,14.92601175,7.89533575,12.8990225
13,M,1.425,1.05,0.3875,28.576296,10.6877615,5.4714535,9.63883
9,M,1.6375,1.3,0.4125,39.95862025,16.612807,8.2497045,11.4815475
6,M,1.5875,1.275,0.4625,37.081146,15.422128,9.015141,10.6877615
13,M,1.55,1.225,0.475,34.529691,15.46465225,8.40562675,10.0640725
14,M,1.4875,1.1375,0.3875,29.5118295,11.793392,5.96756975,10.3475675
10,M,1.35,1.05,0.475,19.43358225,8.3064035,4.6209685,10.77281
10,M,1.175,0.9,0.3375,14.2030995,4.72019175,3.2601925,4.6776675
9,M,1.5625,1.1375,0.425,30.674159,14.04717725,6.64795775,8.9300925
9,M,1.6,1.25,0.425,41.23434775,18.200379,10.13494625,10.035723
6,M,0.925,0.6625,0.1875,6.066793,2.551455,1.4458245,1.984465
10,M,1.425,1.125,0.3625,26.932025,11.35397475,6.33611325,8.06543275
9,M,1.5,1.1875,0.5125,33.339012,14.89766225,8.15048125,8.731646
18,M,1.775,1.35,0.4125,55.5366705,21.72989175,7.3992195,22.11261
13,M,1.225,0.95,0.35,18.10115575,6.53455975,4.025629,5.5281525
13,M,1.8,1.45,0.475,59.20793075,28.22192725,13.551061,15.03940975
7,M,0.7125,0.525,0.1875,3.35941575,1.5592225,0.80796075,1.13398
10,M,1.425,1.0875,0.3625,25.67047225,11.12717875,6.67630725,7.7961125
8,M,1.2125,0.9625,0.2625,15.762322,8.391452,2.948348,3.7704835
15,M,1.375,1.0375,0.4375,29.540179,9.34116025,6.59125875,8.23552975
10,M,1.6,1.2625,0.3875,39.76017375,19.9863975,7.52679225,9.4970825
10,M,1.475,1.1375,0.3875,25.10348225,10.999606,5.329706,7.7961125
15,M,1.5875,1.275,0.525,45.302501,18.52639825,8.03708325,16.44271
6,M,1.2,0.9625,0.3625,18.14368,8.29222875,3.98310475,4.46504625
6,M,0.65,0.5,0.1625,2.721552,1.247378,0.7654365,0.850485
10,M,1.55,1.1875,0.4875,38.51279575,16.82542825,9.53960675,10.61688775
10,M,1.25,0.9375,0.375,18.030282,7.18659825,4.1106775,5.386405
13,M,1.55,1.225,0.425,34.31706975,14.69921575,7.24329725,9.4970825
9,M,1.025,0.7875,0.2375,8.674947,3.4302895,2.08368825,2.551455
10,M,0.85,0.6875,0.225,5.85417175,2.05533875,1.2190285,1.984465
10,M,1.15,0.85,0.3375,14.0330025,4.69184225,3.3168915,5.2446575
9,M,1.1375,0.85,0.3375,13.097469,4.74854125,4.479221,3.40194
10,M,1.5,1.125,0.4875,37.98833,17.4916415,9.22776225,10.21999475
18,M,1.65,1.2625,0.5,46.22385975,13.79203175,8.4198015,17.293195
9,M,1.4125,1.1125,0.3625,26.23746225,12.31785775,6.010094,7.01650125
12,M,1.675,1.2625,0.4,35.67784575,17.73261225,8.8166945,8.731646
11,M,1.5625,1.225,0.4125,33.55163325,14.6566915,6.73300625,11.056305
10,M,1.5625,1.2625,0.4625,32.78619675,14.74174,6.81805475,10.02154825
12,M,1.325,1.0375,0.4375,20.96445525,7.3992195,3.95475525,7.49844275
8,M,1.2625,0.9125,0.2875,14.7700895,7.087375,2.721552,4.252425
13,M,1.6375,1.325,0.4875,39.349106,16.0741665,7.75358825,11.623295
11,M,1.2625,1,0.325,21.659018,8.60407325,5.3580555,6.16601625
9,M,1.45,1.1,0.4,23.51591025,9.53960675,5.68407475,7.04485075
9,M,1.4375,1.1875,0.3625,24.2955215,10.39009175,4.9044635,7.6260155
10,M,1.075,0.875,0.275,11.509897,4.74854125,2.2963095,3.8271825
12,M,1.475,1.1125,0.35,26.3933845,10.092422,6.633783,7.93786
10,M,1.925,1.5,0.5375,62.21297775,29.80949925,13.664459,16.556108
8,M,1.4625,1.125,0.45,22.66542525,9.525432,5.25883225,6.7188315
10,M,1.4375,1.0875,0.325,28.64716975,10.432616,6.293589,9.07184
12,M,1.25,0.95,0.3375,16.54193325,6.50621025,3.58621175,5.10291
11,M,1.1375,0.875,0.3,13.70698325,5.14543425,4.082328,4.53592
20,M,1.375,1.0625,0.4,27.499015,8.17883075,3.9405805,13.60776
11,M,1.7625,1.3875,0.5375,60.6962795,29.66775175,10.8578585,14.968536
9,M,1.3625,1.0375,0.35,23.24659,13.08329425,3.6003865,6.180191
8,M,1.3375,1.0875,0.35,24.777463,10.58853825,6.4920355,6.22271525
16,M,1.45,1.15,0.4125,34.79901125,13.4093135,5.57067675,12.3320325
10,M,1.5625,1.25,0.4625,35.22425375,16.99552525,7.030676,9.4970825
10,M,0.875,0.6375,0.1625,5.0745605,1.99863975,1.09145575,1.70097
7,M,0.825,0.6375,0.2375,5.31553125,2.08368825,1.2757275,1.70097
9,M,0.9625,0.75,0.2375,6.80388,2.50893075,1.6726205,2.4097075
15,M,1.5125,1.1875,0.45,26.54930675,11.169703,6.2085405,8.3631025
9,M,1.55,1.225,0.375,33.8776525,13.05494475,8.561549,10.0640725
11,M,1.25,1,0.3625,17.08057375,6.123492,3.912231,5.953395
10,M,1.15,0.8875,0.35,13.9196045,5.8683465,3.2601925,4.932813
9,M,1.375,1.0625,0.4,22.4811535,9.7238785,5.76912325,6.0951425
9,M,1.35,1.0125,0.3125,25.2594045,13.65028425,5.42892925,5.726599
10,M,1.1875,0.925,0.3125,18.5689225,7.540967,4.89028875,5.2446575
11,M,1.7125,1.375,0.5,50.24948875,23.0481435,10.9712565,13.891255
12,M,0.9875,0.7,0.2,7.540967,2.82077525,1.871067,2.551455
9,M,1.5625,1.2375,0.3875,33.3673615,14.33067225,7.881161,9.7805775
14,M,1.7375,1.325,0.375,41.8722115,18.07280625,8.57572375,12.190285
27,M,1.6625,1.3375,0.5625,61.90113325,21.36134825,11.0846545,25.0893075
10,M,1.8375,1.425,0.525,63.37530725,33.18308975,13.1258185,15.06775925
22,M,1.3625,1.05,0.35,21.27629975,7.01650125,3.685435,7.2291225
10,M,1.4,1.1,0.325,23.40251225,6.87475375,5.726599,8.0796075
16,M,1.475,1.25,0.5,33.6508565,11.679994,7.66853975,10.489315
7,M,0.8125,0.6,0.2125,4.9044635,2.25378525,1.077281,1.417475
8,M,1.2875,1.0625,0.3625,26.54930675,14.0897015,5.1312595,6.19436575
9,M,1.25,1,0.3125,16.93882625,7.654365,3.61456125,4.706017
13,M,1.0375,0.8625,0.3375,10.95708175,3.628736,1.984465,4.195726
13,M,1.55,1.2625,0.4625,43.30386125,19.561155,10.432616,9.922325
9,M,1.425,1.15,0.375,29.41260625,15.35125425,5.76912325,7.087375
11,M,1.575,1.225,0.3875,34.8415355,15.1669825,8.221355,9.4970825
11,M,1.5375,1.1875,0.3875,30.43318825,12.40290625,7.32834575,8.788345
13,M,1.3125,1.0125,0.4,22.452804,8.958442,4.12485225,7.93786
8,M,1.4,1.075,0.3875,24.59319125,11.3398,4.876114,6.4920355
10,M,1.325,1.05,0.3375,19.1359125,8.334753,4.422522,5.17378375
7,M,1.3125,0.95,0.3125,18.427175,8.5898985,4.3941725,4.5075705
10,M,1.4625,1.2,0.4625,29.48348,12.303683,7.5126175,8.0796075
11,M,1.6,1.2625,0.3875,33.89182725,15.77649675,5.9817445,9.808927
13,M,1.1625,0.8875,0.3125,14.89766225,5.74077375,3.8271825,4.1106775
15,M,1.5,1.2375,0.4125,35.19590425,13.7495075,7.86698625,9.63883
13,M,1.9,1.5125,0.5375,61.6034635,22.7079495,13.93377925,18.313777
8,M,1.55,1.175,0.3375,28.90231525,15.06775925,5.68407475,7.01650125
11,M,1.3125,1,0.425,20.70930975,7.9095105,5.82582225,5.5281525
9,M,1.5375,1.1875,0.375,29.41260625,13.494362,6.59125875,8.0229085
13,M,1.7375,1.3625,0.4625,44.55123925,18.83824275,10.87203325,12.77144975
14,M,1.2875,0.95,0.4375,27.11629675,9.2135875,4.479221,8.788345
9,M,1.5375,1.1875,0.475,40.63900825,20.73765925,8.6465975,9.31281075
17,M,1.4375,1.0875,0.375,22.8213475,8.3064035,4.60679375,7.654365
3,M,0.525,0.375,0.125,1.09145575,0.43941725,0.24097075,0.283495
10,M,1.1,0.85,0.2625,11.396499,3.69960975,2.70737725,4.6776675
16,M,1.575,1.275,0.475,42.48172575,11.69416875,8.71747125,15.4504775
9,M,1.425,1.1375,0.375,26.988724,11.04213025,6.10931725,7.78193775
13,M,1.3625,1.025,0.35,17.7184375,6.3219385,4.53592,6.6621325
13,M,1.775,1.375,0.5,53.99162275,25.004259,12.47378,14.17475
10,M,1.275,1,0.35,19.57532975,7.3425205,4.2807745,6.520385
11,M,1.575,1.2125,0.45,35.25260325,14.67086625,8.731646,10.489315
10,M,1.5625,1.25,0.35,31.071052,15.43630275,6.13766675,8.3631025
8,M,1.125,0.8875,0.2875,13.5794105,6.02426875,2.96252275,4.252425
11,M,1.3125,1,0.325,23.51591025,6.81805475,5.17378375,7.7961125
12,M,1.575,1.2375,0.4,30.9860035,14.0897015,6.2652395,8.9300925
12,M,1.025,0.8125,0.3,10.61688775,4.479221,2.2963095,3.5436875
10,M,1.525,1.125,0.475,30.63163475,14.6566915,7.07320025,8.32057825
7,M,1.475,1.1625,0.35,29.653577,13.31009025,7.4559185,7.4559185
11,M,1.425,1.15,0.3875,28.36367475,12.870673,5.8116475,7.5126175
10,M,1.4375,1.0875,0.3375,28.122704,12.246984,6.30776375,6.7755305
10,M,1.45,1.15,0.375,29.7386255,14.75591475,5.48562825,8.6465975
12,M,1.375,1.025,0.375,22.2543575,7.994559,5.273007,7.7961125
11,M,1.625,1.2375,0.425,36.173962,17.61921425,6.53455975,11.3114505
10,M,1.675,1.25,0.5,35.9755155,16.329312,8.46232575,9.9506745
8,M,1.2,0.9375,0.3,16.7120303,7.18659825,3.628736,4.876114
11,M,1.55,1.2,0.3875,35.59279725,14.9401865,10.602713,9.00096625
9,M,1.1875,0.925,0.3125,15.2236815,6.293589,3.44446425,4.252425
10,M,1.4875,1.1625,0.3125,22.6512505,9.19941275,5.6699,6.520385
9,M,1.4375,1.125,0.3875,25.117657,10.21999475,5.9817445,7.29999625
12,M,1.55,1.25,0.5,34.6147395,13.05494475,7.4559185,12.190285
11,M,1.1375,0.8875,0.325,14.5999925,5.6699,3.61456125,4.9611625
10,M,1.4625,1.175,0.4125,39.9444455,22.6796,6.4920355,8.3631025
13,M,1.1375,0.8875,0.3375,13.45183775,5.28718175,2.65067825,4.762716
10,M,1.625,1.2875,0.4375,41.560367,19.1926115,8.63242275,11.3398
12,M,1.2625,1.0125,0.35,24.8058125,7.55514175,4.932813,8.0796075
10,M,1.5125,1.1875,0.4375,34.0477495,15.29455525,7.7961125,8.7599955
14,M,1.3375,1.025,0.3375,24.437269,8.09378225,4.32329875,9.07184
22,M,1.5625,1.2625,0.5375,40.97920225,14.061352,8.1363065,12.3320325
15,M,1.4,1.125,0.4,26.138239,12.246984,5.046211,7.37087
10,M,1.5875,1.1875,0.425,33.83512825,14.75591475,7.64019025,10.39009175
7,M,1.425,1.15,0.425,25.61377325,11.55242125,5.48562825,6.066793
9,M,1.475,1.0875,0.4125,27.68328675,12.82814875,6.78970525,6.6621325
17,M,1.9375,1.425,0.55,57.606184,20.8368825,13.48018725,18.66814575
10,M,1.4,1.0625,0.3375,24.0687255,9.25611175,6.2652395,7.49844275
11,M,1.6125,1.25,0.4375,37.94580575,17.9452335,8.4765005,9.8939755
11,M,1.625,1.2875,0.45,41.4753185,18.653971,8.88756825,11.66581925
11,M,1.3625,1.0875,0.3625,26.60600575,10.44679075,3.52951275,9.7805775
6,M,0.95,0.675,0.2375,6.2085405,2.36718325,1.45999925,1.984465
7,M,1.2875,0.975,0.3875,20.19901875,10.47514025,3.8838815,4.3941725
10,M,1.375,1.05,0.4,38.00250475,17.93105875,8.8166945,9.752228
13,M,1.475,1.175,0.45,31.85066325,11.92096475,7.95203475,10.20582
9,M,1.475,1.175,0.3625,26.18076325,12.88484775,4.9044635,7.200773
7,M,1.5,1.1625,0.3875,28.81726675,14.514944,6.98815175,6.3786375
11,M,1.7125,1.3,0.375,38.93803825,20.36911575,8.3064035,9.07184
4,M,0.6125,0.45,0.1625,1.80019325,0.69456275,0.38271825,0.56699
16,M,1.475,1.125,0.4625,36.3724085,13.4093135,7.824462,12.0485375
11,M,1.7875,1.375,0.4375,51.7378375,26.591831,10.78698475,12.47378
10,M,1.6375,1.225,0.4375,38.51279575,18.12950525,8.334753,10.3475675
11,M,1.3625,1.125,0.375,24.93338525,10.9712565,4.252425,7.44174375
10,M,1.6625,1.3125,0.3875,38.48444625,15.09610875,8.63242275,12.71475075
13,M,1.6,1.25,0.4375,36.0889135,14.35902175,8.29222875,11.4815475
14,M,1.375,1.025,0.3125,21.55979475,7.10154975,4.63514325,5.5281525
