Age,Sex,Length,Diameter,Height,Weight,ShuckedWeight,VisceraWeight,ShellWeight
7,I,0.9875,0.775,0.2125,8.9867915,4.3374735,1.43164975,2.65067825
8,I,1.2375,0.9375,0.35,14.004653,5.1312595,2.76407625,5.4147545
5,I,0.9875,0.7375,0.225,8.57572375,4.0539785,1.88524175,2.16873675
4,I,0.525,0.375,0.1125,1.13398,0.38271825,0.226796,0.29766975
7,I,1.0625,0.8,0.25,8.66077225,3.572037,1.70097,3.005047
7,I,1.275,0.9375,0.25,16.40018575,6.747181,3.47281375,4.9611625
5,I,0.7125,0.525,0.175,3.0900955,1.247378,0.75126175,0.9355335
13,I,1.55,1.2125,0.45,33.40988575,13.25339125,7.52679225,11.056305
7,I,1.0125,0.7625,0.25,7.6827145,2.73572675,1.7293195,2.5798045
6,I,0.75,0.575,0.2375,3.92640575,1.587572,1.03475675,1.0489315
11,I,1.45,1.1125,0.375,25.13183175,10.8578585,5.9250455,7.2291225
7,I,0.8,0.5875,0.225,5.1879585,2.778251,0.94970825,1.190679
7,I,0.9375,0.7,0.2125,6.08096775,2.42388225,1.37495075,2.041164
7,I,0.9125,0.6875,0.3375,6.80388,3.061746,1.26155275,2.08368825
7,I,1.1625,0.925,0.275,12.6155275,4.63514325,2.721552,4.706017
5,I,0.9625,0.75,0.225,7.0023265,3.47281375,1.247378,1.91359125
10,I,1.275,0.9375,0.375,23.85610425,10.90038275,4.422522,7.2291225
3,I,0.5125,0.3875,0.1125,1.40330025,0.66621325,0.3118445,0.396893
6,I,0.925,0.6875,0.35,6.27941425,2.7499015,1.28990225,1.74349425
6,I,0.8375,0.625,0.2,5.1879585,2.08368825,1.13398,1.63009625
8,I,1.35,0.975,0.3125,17.73261225,7.15824875,4.479221,5.386405
8,I,1.125,0.85,0.2375,9.19941275,3.92640575,1.814368,2.9766975
7,I,1.1,0.8625,0.3,10.3475675,4.69184225,2.3530085,3.118445
8,I,1.3875,1.0625,0.325,18.370476,8.03708325,3.7704835,5.96756975
5,I,0.5875,0.4375,0.1,1.99863975,0.94970825,0.4252425,0.56699
6,I,0.9125,0.675,0.225,6.10931725,2.84912475,1.3891255,1.85689225
14,I,1.25,0.9625,0.3875,21.602319,10.75863525,4.5642695,5.386405
7,I,1.0875,0.8375,0.2625,10.02154825,4.422522,1.417475,3.21766825
8,I,0.9375,0.7125,0.225,6.7188315,3.005047,1.11980525,2.26796
7,I,1.3,0.95,0.2875,18.83824275,9.31281075,4.819415,4.03980375
6,I,1.0375,0.825,0.225,10.19164525,4.819415,2.2963095,2.551455
8,I,1.15,0.8875,0.275,12.360382,5.59902625,2.721552,3.5436875
8,I,1.3,1.025,0.3,16.8679525,6.76135575,3.1467945,5.386405
7,I,0.875,0.625,0.25,11.38232425,4.89028875,1.7860185,3.55786225
6,I,0.925,0.6875,0.2125,5.79747275,2.721552,1.587572,2.26796
9,I,1.325,1.075,0.325,19.97222275,9.808927,4.01145425,5.3580555
10,I,1.3,1,0.325,16.51358375,6.6054335,3.86970675,5.10291
11,I,1.4125,1.075,0.3375,24.22464775,9.1001895,5.03203625,7.7961125
11,I,1.35,1.0625,0.325,23.11901725,10.41844125,3.86970675,6.973977
10,I,1.325,1.05,0.3875,22.963095,13.39513875,3.1467945,5.443104
6,I,0.8125,0.6,0.1875,4.309124,1.8427175,0.86465975,1.2757275
6,I,1.05,0.775,0.2375,7.9095105,3.55786225,1.4458245,2.494756
8,I,1.0875,0.85,0.275,10.75863525,4.23825025,2.4097075,3.40194
6,I,0.875,0.625,0.1875,4.80524025,2.36718325,1.00640725,1.1623295
8,I,1.225,1,0.3375,17.690088,8.60407325,3.64291075,4.7910655
6,I,0.925,0.7,0.2125,6.1518415,3.10427025,0.9922325,1.757669
13,I,1.4375,1.125,0.425,26.40755925,10.149121,6.08096775,7.37087
7,I,1.0875,0.8625,0.3,12.68640125,6.2652395,3.175144,3.5436875
6,I,1.025,0.7625,0.2375,7.44174375,2.83495,1.45999925,2.551455
9,I,1.35,1.075,0.425,23.700182,10.56018875,5.14543425,6.80388
13,I,0.8,0.6125,0.2,4.49339575,1.80019325,0.92135875,1.417475
7,I,1.0125,0.7625,0.225,8.00873375,3.231843,1.63009625,2.6932025
5,I,1.1,0.85,0.2625,10.4609655,4.649318,2.26796,2.87747425
5,I,0.6,0.4375,0.1375,1.99863975,0.7087375,0.396893,0.5953395
6,I,0.8125,0.6125,0.175,4.5642695,2.14038725,0.72291225,1.2757275
9,I,1.475,1.1125,0.3375,21.87163925,9.298636,4.94698775,6.520385
6,I,0.8125,0.6,0.1875,5.3013565,2.33883375,1.26155275,1.417475
9,I,0.8,0.625,0.2,4.43669675,1.6159215,0.963883,1.70097
9,I,1.175,0.8625,0.35,13.08329425,6.4920355,3.13261975,3.288542
6,I,0.8375,0.6125,0.225,4.72019175,1.68679525,1.13398,1.70097
12,I,1.55,1.2125,0.45,32.715323,13.99047825,7.257472,8.9300925
11,I,1.375,1.05,0.2875,18.937466,8.29222875,3.8838815,5.9250455
7,I,0.9875,0.775,0.2375,8.8733935,3.7137845,2.041164,2.6365035
6,I,1,0.75,0.2875,9.015141,3.78465825,2.05533875,2.65067825
7,I,0.95,0.6875,0.2375,3.89805625,2.438057,1.65844575,1.71514475
8,I,0.9,0.675,0.2375,5.6699,2.0695135,1.587572,1.7293195
9,I,1.25,0.975,0.325,14.38737125,5.99591925,2.948348,4.97533725
4,I,0.5,0.3625,0.125,1.020582,0.35436875,0.226796,0.3118445
7,I,1.1875,0.8875,0.2875,14.72756525,7.9095105,2.494756,3.75630875
16,I,1.1,0.825,0.3375,14.798439,4.819415,2.56562975,5.5281525
6,I,0.95,0.725,0.25,6.7188315,3.061746,1.11980525,2.324659
8,I,1.125,0.8875,0.275,12.99824575,5.499803,1.8994165,3.96893
7,I,0.6875,0.5,0.1625,3.30271675,1.60174675,0.3685435,0.9922325
7,I,0.9375,0.7125,0.2,6.406987,2.76407625,1.13398,2.05533875
11,I,1.65,1.3125,0.5375,50.632207,19.06503875,10.24834425,11.52407175
7,I,1.2375,0.95,0.3,14.514944,6.6054335,3.41611475,3.855532
8,I,1.1875,0.9,0.3125,13.90542975,5.8116475,3.69960975,3.5436875
7,I,0.7875,0.5875,0.175,4.2240755,1.644271,0.92135875,1.3324265
7,I,0.975,0.725,0.25,8.06543275,3.55786225,1.80019325,2.2963095
9,I,1.3125,0.975,0.3,18.824068,8.83086925,4.1673765,5.046211
7,I,1.1,0.8375,0.275,11.01378075,4.9611625,2.36718325,3.1467945
7,I,1.025,0.825,0.2625,9.4970825,4.32329875,2.097863,3.118445
9,I,1.4375,1.1,0.3125,24.13959925,12.91319725,4.86193925,5.57067675
8,I,1.025,0.75,0.225,8.618248,3.6570855,2.0128145,2.70737725
9,I,1.3875,1.0625,0.3625,22.41027975,9.87980075,5.00368675,6.3786375
5,I,1,0.725,0.25,7.58349125,3.41611475,1.71514475,2.16873675
14,I,1.525,1.1875,0.425,29.44095575,12.57300325,6.8322295,9.07184
7,I,1.125,0.825,0.2625,10.53183925,5.28718175,2.22543575,2.76407625
9,I,1.15,0.9,0.35,12.6722265,4.5642695,2.4664065,4.53592
8,I,0.9625,0.7,0.2125,6.16601625,2.7499015,1.077281,1.8994165
6,I,0.925,0.6875,0.2375,7.2858215,2.87747425,1.5592225,2.33883375
6,I,0.7875,0.575,0.175,4.649318,1.77184375,1.13398,1.2757275
8,I,1.2,0.875,0.3375,15.49300175,7.75358825,2.82077525,4.479221
15,I,1.1625,0.9,0.2625,14.118051,6.066793,3.288542,3.96893
5,I,0.75,0.5625,0.1875,3.81300775,1.6159215,0.793786,1.247378
8,I,1.1,0.875,0.3125,12.927372,5.953395,2.70737725,3.7137845
6,I,1.0625,0.85,0.2625,11.0279555,5.71242425,2.56562975,2.494756
7,I,1.15,0.9,0.25,13.13999325,6.59125875,2.6365035,3.2601925
8,I,1.275,0.9875,0.3875,15.29455525,6.98815175,3.07592075,4.7343665
6,I,0.6375,0.4625,0.175,2.1262125,0.793786,0.510291,0.7087375
8,I,1.2125,0.9125,0.2625,14.75591475,5.5281525,3.4869885,5.159609
6,I,0.95,0.6875,0.2375,7.10154975,2.67902775,1.85689225,2.1262125
10,I,1.375,1.0875,0.35,21.36134825,9.31281075,4.40834725,6.59125875
6,I,0.7875,0.5875,0.1375,4.2807745,1.8427175,0.7654365,1.1056305
17,I,1.375,1.1,0.4125,24.39474475,8.845044,4.7910655,8.50485
6,I,0.7375,0.55,0.175,3.572037,1.45999925,0.77961125,0.9922325
9,I,1.3375,1.125,0.3375,20.638436,8.06543275,5.23048275,7.5126175
7,I,1.075,0.8125,0.25,10.33339275,4.46504625,2.33883375,2.9766975
7,I,0.925,0.675,0.225,5.25883225,1.984465,1.20485375,1.8427175
7,I,0.9375,0.725,0.2125,6.76135575,3.345241,1.2757275,1.97029025
9,I,1.05,0.8625,0.2875,9.73805325,4.29494925,2.25378525,3.2601925
8,I,1.125,0.875,0.325,15.5071765,6.9456275,3.98310475,3.98310475
4,I,0.5625,0.4,0.1125,1.31825175,0.7087375,0.4252425,0.4252425
6,I,0.8875,0.7125,0.2375,6.44951125,2.70737725,1.34660125,2.02698925
11,I,1.55,1.225,0.4,30.220567,12.643877,6.973977,8.6465975
7,I,1.075,0.8,0.25,9.82310175,4.63514325,2.26796,2.551455
12,I,1.0875,0.8375,0.275,10.8578585,4.40834725,1.91359125,3.8271825
8,I,1.175,0.8875,0.3125,14.1464005,5.953395,2.79242575,4.3941725
11,I,1.325,1.025,0.375,17.349894,6.90310325,4.32329875,5.37223025
11,I,1.55,1.175,0.3875,27.385617,12.6722265,4.8477645,8.051258
9,I,1.325,1.0125,0.3,17.916884,7.69688925,4.195726,5.31553125
6,I,1.15,0.8625,0.2875,11.94931425,5.37223025,2.891649,3.1467945
3,I,0.475,0.35,0.075,0.89300925,0.35436875,0.1417475,0.29766975
8,I,1.25,0.9375,0.3,14.9968855,6.33611325,3.4869885,4.53592
9,I,1.2,0.925,0.3125,13.437663,5.0745605,2.93417325,4.9611625
9,I,1.225,0.9625,0.3,16.7545545,7.6827145,3.18931875,5.03203625
3,I,0.45,0.325,0.1125,0.77961125,0.35436875,0.283495,0.2551455
7,I,0.975,0.75,0.225,7.144074,3.01922175,1.5025235,2.26796
8,I,1.4375,1.1,0.375,27.8675585,13.777857,6.0951425,6.7755305
19,I,1.125,0.8875,0.3,11.679994,3.24601775,1.88524175,4.53592
8,I,1.025,0.8125,0.2625,10.2341695,4.55009475,1.88524175,2.9199985
7,I,1.1625,0.8875,0.275,13.437663,6.520385,2.84912475,3.40194
9,I,1.4,1.1125,0.4125,23.586784,9.79475225,5.0745605,7.9095105
7,I,1.0125,0.75,0.2125,8.60407325,4.252425,1.43164975,2.494756
10,I,1.4875,1.175,0.3375,26.54930675,12.303683,5.216308,8.1363065
9,I,1.25,0.9875,0.3,15.2236815,6.13766675,3.07592075,5.06038575
5,I,0.6875,0.4375,0.225,6.56290925,2.721552,1.6159215,1.99863975
6,I,0.9375,0.65,0.2,5.88252125,2.551455,1.17650425,1.984465
4,I,0.75,0.5375,0.125,3.35941575,1.360776,0.63786375,1.190679
11,I,1.375,1.1125,0.3625,22.1976585,8.63242275,4.4508715,7.5126175
9,I,1.4625,1.05,0.3625,19.09338825,8.20718025,3.81300775,6.23689
8,I,1.375,1.0875,0.4125,22.792998,9.63883,5.499803,6.917278
4,I,0.6125,0.5125,0.15,2.16873675,0.963883,0.396893,0.60951425
7,I,0.95,0.725,0.2125,6.47786075,2.494756,1.31825175,2.1262125
8,I,0.8875,0.65,0.225,5.45727875,2.1829115,1.077281,1.8427175
9,I,1.225,0.975,0.3,14.4865945,6.25106475,2.9199985,4.94698775
9,I,1.35,1.05,0.35,17.78931125,7.10154975,3.33106625,6.6621325
10,I,1.525,1.1875,0.375,27.39979175,11.75086775,5.6699,9.7805775
9,I,1.2125,0.8875,0.2625,14.118051,6.16601625,2.721552,4.32329875
13,I,1.2,0.975,0.375,17.78931125,7.824462,3.798833,5.2446575
10,I,1.4375,1.0875,0.325,22.8213475,8.94426725,6.10931725,6.9456275
8,I,1.025,0.7875,0.25,8.50485,3.515338,1.63009625,2.83495
10,I,1.575,1.1875,0.3625,30.06464475,14.64251675,6.22271525,7.93786
9,I,1.65,1.3125,0.45,48.00987825,17.08057375,11.35397475,11.90679
4,I,0.4625,0.325,0.1125,0.8221355,0.340194,0.21262125,0.26932025
10,I,1.45,1.15,0.35,26.26581175,11.72251825,5.23048275,7.654365
9,I,1.1875,0.9,0.275,12.91319725,5.0178615,2.73572675,4.1106775
9,I,1.4,1.1375,0.3625,27.612413,15.5071765,4.57844425,6.6621325
8,I,0.9625,0.7125,0.2125,6.917278,3.44446425,1.26155275,1.927766
20,I,1.325,1.05,0.4625,21.318824,8.4765005,4.422522,5.8116475
9,I,1.025,0.775,0.275,8.9300925,3.515338,2.324659,2.6932025
7,I,1.2375,0.95,0.325,14.52911875,6.19436575,3.288542,4.53592
9,I,0.8375,0.6,0.2375,4.819415,1.757669,1.1056305,1.5592225
6,I,0.9625,0.6625,0.2,7.1157245,3.515338,1.0489315,1.984465
6,I,0.7875,0.5875,0.1875,4.20990075,1.65844575,1.06310625,1.20485375
1,I,0.1875,0.1375,0.025,0.056699,0.0283495,0.01417475,0.04252425
9,I,0.9125,0.65,0.2875,6.180191,2.65067825,1.26155275,1.984465
7,I,1.125,0.8375,0.275,11.89261525,5.1312595,2.4097075,3.81300775
9,I,1.4125,1.075,0.3125,18.55474775,7.98038425,3.9405805,5.953395
4,I,0.4875,0.3375,0.1,0.92135875,0.38271825,0.1417475,0.26932025
9,I,1.5625,1.2125,0.375,29.596878,12.417081,8.12213175,7.881161
8,I,1.0875,0.85,0.3,11.226402,5.03203625,2.2963095,3.5436875
7,I,1.1,0.85,0.25,10.7444605,4.89028875,2.31048425,2.8632995
6,I,1,0.7875,0.2125,7.58349125,3.288542,1.65844575,2.16873675
10,I,1.4,1.0625,0.35,26.01066625,11.35397475,5.59902625,7.37087
4,I,0.6875,0.4875,0.175,2.48058125,0.97805775,0.623689,0.72291225
14,I,1.45,1.05,0.4,20.638436,7.72523875,5.386405,5.386405
9,I,1.1375,0.875,0.325,13.39513875,6.0951425,2.11203775,4.252425
9,I,1.2875,1,0.3125,16.79707875,7.5126175,3.33106625,4.762716
21,I,1.325,1.0375,0.3625,26.761928,10.90038275,5.2446575,7.5126175
6,I,0.8,0.5875,0.2,4.20990075,1.814368,0.8788345,1.2757275
8,I,1.35,1.05,0.35,20.97863,10.19164525,4.5075705,5.62737575
6,I,1.0875,0.8125,0.275,10.4042665,4.52174525,2.26796,2.9766975
10,I,1.45,1.1,0.3625,22.41027975,9.99319875,4.66349275,6.860579
8,I,0.7875,0.575,0.175,4.082328,1.5025235,0.86465975,1.13398
5,I,0.6,0.425,0.125,1.54504775,0.58116475,0.453592,0.43941725
5,I,1.05,0.8,0.2875,10.659412,4.7910655,2.608154,2.83495
8,I,1.3125,0.975,0.2625,16.0741665,8.15048125,3.04757125,4.53592
11,I,1.3875,1.0875,0.3625,19.7737763,7.427569,4.46504625,6.80388
9,I,1.4375,1.125,0.3125,22.11261,9.28446125,5.329706,6.6621325
7,I,0.9125,0.675,0.2125,5.8116475,2.211261,1.37495075,1.984465
8,I,1.375,1.05,0.325,18.030282,8.334753,4.082328,4.97533725
9,I,1.4125,1.05,0.3875,21.0636785,8.788345,5.273007,6.5487345
16,I,1.1,0.8875,0.4125,12.3320325,4.5075705,2.9766975,3.96893
8,I,1.25,0.925,0.3,15.43630275,7.0590255,3.01922175,4.309124
13,I,1.2,0.925,0.3,14.571643,5.88252125,3.7137845,4.3941725
8,I,1.3125,1,0.3125,16.03164225,6.90310325,3.3735905,4.9611625
11,I,1.125,0.8875,0.2875,12.43125575,5.216308,3.061746,3.18931875
9,I,1.45,1.1125,0.3125,20.11397025,8.5898985,3.98310475,6.6621325
6,I,0.775,0.6,0.2625,8.17883075,3.345241,1.8427175,2.3530085
7,I,0.775,0.5375,0.1875,3.61456125,1.60174675,0.77961125,1.020582
9,I,1.4,1.1,0.4125,22.6796,9.4970825,4.91863825,7.087375
7,I,1.0875,0.8625,0.2875,11.850091,6.293589,2.08368825,3.005047
9,I,1.125,0.825,0.2625,12.700576,5.896696,2.5231055,3.40194
5,I,0.8,0.5875,0.1625,3.92640575,1.644271,0.63786375,1.417475
7,I,1.0875,0.8625,0.3,9.11436425,3.685435,1.587572,3.35941575
4,I,0.6375,0.45,0.1375,2.3530085,0.8788345,0.60951425,0.56699
9,I,1.4375,1.125,0.3625,24.720764,13.25339125,5.10291,6.1518415
6,I,1.15,0.925,0.3,15.12445825,7.49844275,3.061746,3.81300775
8,I,1.2125,0.9375,0.3125,15.932419,7.10154975,3.81300775,4.32329875
10,I,1.35,1.0125,0.375,21.50309575,8.7032965,5.88252125,5.386405
10,I,1.3875,1.075,0.3875,20.96445525,8.88756825,4.06815325,7.93786
8,I,1.0875,0.75,0.3,16.91047675,7.3425205,3.9405805,4.66349275
7,I,1.1,0.85,0.25,11.5382465,5.9250455,2.08368825,2.9199985
5,I,0.875,0.65,0.1875,5.10291,2.551455,0.69456275,1.5592225
8,I,1.3,1.0375,0.35,18.10115575,8.34892775,3.98310475,4.8477645
6,I,1.0625,0.7875,0.25,10.6877615,4.66349275,2.041164,2.9766975
8,I,1.05,0.8,0.2875,11.5949455,5.82582225,2.65067825,2.9766975
7,I,1.2,0.8375,0.3125,14.855138,6.973977,3.10427025,4.1106775
10,I,1.25,0.9625,0.375,17.76096175,7.38504475,4.72019175,4.53592
11,I,1.1125,0.8625,0.325,11.55242125,3.86970675,1.82854275,5.10291
8,I,1.275,0.9875,0.2625,15.66309875,6.633783,3.6003865,4.6776675
14,I,1.175,1,0.4,14.458245,4.57844425,2.0695135,5.613201
9,I,1.3125,1.0375,0.3,16.896302,7.95203475,3.40194,4.80524025
9,I,1.1,0.875,0.3,10.6310625,4.03980375,2.73572675,3.2601925
7,I,0.6875,0.5,0.1875,2.438057,0.86465975,0.5386405,0.850485
12,I,1.375,1.0375,0.3375,22.94892025,8.46232575,5.71242425,7.93786
8,I,1.2125,0.9125,0.225,18.4555245,8.97261675,3.742134,5.10291
7,I,1.2,0.875,0.25,14.7133905,6.70465675,3.61456125,3.572037
6,I,0.675,0.5125,0.125,2.381358,0.850485,0.52446575,0.8221355
9,I,1.325,0.9875,0.325,16.3009625,7.0023265,3.2601925,5.1879585
7,I,1.1625,0.8625,0.275,12.51630425,4.97533725,2.56562975,3.40194
5,I,0.6875,0.5125,0.1625,2.8632995,1.1623295,0.5953395,0.963883
12,I,1.0375,0.8125,0.2875,9.31281075,3.98310475,1.4458245,3.005047
11,I,1.275,1.0125,0.3,17.293195,6.4920355,3.7137845,6.6621325
10,I,1.0625,0.95,0.2625,9.25611175,3.64291075,2.22543575,2.83495
7,I,0.8875,0.7,0.2125,8.23552975,2.6932025,1.11980525,3.2601925
8,I,1.2625,0.9875,0.2625,15.6205745,7.030676,2.9199985,4.8477645
6,I,1.0375,0.775,0.225,7.98038425,3.52951275,1.74349425,2.4097075
8,I,1.2375,0.95,0.3625,14.17475,5.8116475,4.195726,4.26659975
5,I,0.7,0.525,0.1375,3.005047,1.17650425,0.75126175,0.8788345
8,I,0.8875,0.6875,0.2125,6.23689,2.608154,1.70097,4.252425
18,I,1.625,1.3125,0.45,46.096287,16.9246515,9.76640275,15.025235
5,I,1.375,1.0625,0.325,18.824068,7.64019025,4.6209685,5.953395
5,I,0.475,0.325,0.1125,0.75126175,0.2551455,0.1417475,0.2551455
8,I,1.1375,0.8125,0.3375,23.24659,11.35397475,4.86193925,5.9817445
7,I,1.2125,0.9625,0.325,16.102516,7.10154975,5.046211,4.365823
14,I,1.375,1.0625,0.375,22.849697,10.659412,4.8477645,6.9456275
7,I,0.9,0.6875,0.1875,6.25106475,2.79242575,1.247378,1.871067
7,I,1.25,0.9375,0.35,15.57805025,7.030676,3.175144,4.49339575
5,I,0.5375,0.3875,0.15,1.48834875,0.5953395,0.46776675,0.4252425
3,I,0.4,0.275,0.0625,0.510291,0.18427175,0.15592225,0.1417475
8,I,1.2375,0.95,0.3375,14.44407025,5.85417175,3.30271675,4.6776675
7,I,0.9,0.75,0.2125,7.654365,3.35941575,1.814368,2.11203775
9,I,1.35,1.075,0.35,23.23241525,11.15552825,4.89028875,6.50621025
8,I,1.3,1.025,0.275,14.69921575,6.13766675,2.59397925,5.216308
11,I,1.3875,1.15,0.3625,25.52872475,10.90038275,4.479221,7.83863675
9,I,0.7375,0.5625,0.2,3.515338,1.37495075,0.907184,1.13398
7,I,1.15,0.8625,0.3,11.77921725,5.613201,2.50893075,3.0333965
8,I,1.2875,1,0.35,20.31241675,9.90815025,4.52174525,5.06038575
7,I,0.975,0.725,0.225,7.44174375,3.3168915,1.530873,2.1829115
6,I,0.9375,0.7,0.2,6.64795775,3.18931875,1.28990225,1.8994165
9,I,1.325,1.05,0.35,19.17843675,7.257472,5.25883225,5.896696
4,I,0.6875,0.5,0.1375,2.62232875,1.077281,0.5953395,0.737087
7,I,1.25,0.9375,0.3125,16.14504025,7.3425205,3.515338,4.4508715
10,I,1.3375,1,0.3625,19.9863975,8.68912175,3.86970675,6.23689
5,I,0.7125,0.55,0.1625,2.721552,1.14815475,0.58116475,0.850485
7,I,0.7375,0.5625,0.225,3.13261975,1.14815475,0.69456275,0.907184
9,I,1.1375,0.925,0.3125,12.2753335,5.6982495,3.58621175,4.1106775
8,I,1.3125,1,0.325,18.27125275,9.7805775,3.64291075,5.6699
6,I,1.1,0.825,0.3375,11.60912025,4.6209685,2.84912475,3.3735905
10,I,1.2875,1.0375,0.3375,20.19901875,8.0796075,4.309124,6.9456275
8,I,1.1375,0.8625,0.275,12.303683,5.8683465,2.42388225,3.44446425
7,I,0.8375,0.625,0.1875,5.273007,2.67902775,1.077281,1.26155275
8,I,1.3625,1.0125,0.325,18.653971,9.2702865,4.09650275,4.932813
7,I,0.8875,0.65,0.225,5.62737575,2.02698925,1.40330025,1.644271
8,I,1.1375,1.0875,0.275,12.09106175,5.5281525,2.551455,3.41611475
7,I,1.125,0.8375,0.2625,12.6722265,6.61960825,4.3374735,3.3735905
5,I,0.7875,0.525,0.15,3.5436875,1.70097,1.06310625,0.9922325
13,I,1.15,0.8875,0.35,13.99047825,6.123492,3.7704835,3.2601925
8,I,0.9625,0.7,0.25,7.81028725,3.69960975,1.7293195,2.05533875
10,I,1.0875,0.85,0.275,11.5382465,4.77689075,2.0695135,3.685435
9,I,1.5,1.1125,0.3375,26.09571475,12.6155275,5.76912325,7.1724235
7,I,1.0625,0.7875,0.2375,10.41844125,5.28718175,1.91359125,2.79242575
6,I,1.0375,0.775,0.25,7.95203475,3.231843,1.60174675,2.76407625
6,I,1.05,0.7625,0.225,9.298636,4.762716,1.74349425,2.324659
9,I,1.425,1.1125,0.3875,24.5790165,10.50348975,4.83358975,7.93786
11,I,1.325,0.9875,0.3125,17.67591325,8.43397625,3.061746,5.5281525
8,I,1.05,0.775,0.25,7.95203475,3.18931875,1.74349425,2.62232875
8,I,1.325,1.075,0.35,19.1926115,8.448151,2.73572675,6.520385
15,I,1.3875,1.1375,0.425,23.91280325,8.7599955,5.40057975,8.50485
8,I,1.0875,0.825,0.2625,9.4970825,4.422522,1.57339725,2.9766975
8,I,1.0125,0.775,0.225,8.845044,3.912231,1.70097,2.4664065
8,I,1.25,0.9,0.3,12.4454305,5.31553125,2.99087225,3.69960975
6,I,0.725,0.525,0.1625,2.7499015,1.06310625,0.623689,0.850485
9,I,1.15,0.875,0.275,11.18387775,4.77689075,2.45223175,3.5436875
6,I,0.925,0.725,0.2375,7.0590255,2.96252275,1.644271,1.8994165
7,I,0.9,0.6625,0.2125,5.28718175,1.91359125,1.0489315,1.74349425
6,I,0.7375,0.5375,0.175,3.4302895,1.3324265,0.43941725,1.14815475
5,I,0.825,0.625,0.1875,3.98310475,1.587572,0.9922325,1.417475
7,I,1.15,0.875,0.275,13.25339125,6.02426875,2.8066005,3.89805625
8,I,0.9875,0.7625,0.2625,8.051258,3.21766825,1.68679525,2.67902775
5,I,0.75,0.55,0.1625,3.38776525,1.474174,0.43941725,0.9922325
9,I,1.2875,1,0.3375,19.74542675,9.07184,3.55786225,4.9611625
8,I,1.05,0.8125,0.2875,10.035723,4.60679375,1.814368,2.9766975
9,I,1.375,1,0.3375,20.3265915,9.39785925,4.23825025,6.2652395
14,I,1.5625,1.1625,0.3875,27.555714,11.453198,5.23048275,9.922325
11,I,1.225,0.9625,0.35,15.37960375,5.613201,3.6003865,4.9611625
10,I,1.2875,0.875,0.2625,13.45183775,6.0384435,3.4869885,3.61456125
8,I,1.375,1.0625,0.375,21.72989175,9.6104805,4.989512,5.953395
8,I,1.3375,1.0375,0.375,16.34348675,10.19164525,3.8271825,6.3786375
6,I,0.9375,0.6875,0.225,6.747181,3.04757125,1.54504775,1.984465
6,I,1.05,0.7875,0.25,9.73805325,4.4508715,2.25378525,2.551455
8,I,1.125,0.875,0.3,13.267566,5.68407475,3.01922175,3.75630875
4,I,0.5125,0.375,0.1625,1.13398,0.56699,0.3118445,0.3685435
9,I,1.2625,0.95,0.3375,15.26620575,7.49844275,2.6932025,4.6776675
8,I,1.2,0.95,0.3125,17.70426275,9.62465525,3.07592075,4.72019175
8,I,1.2875,0.975,0.3125,16.17338975,6.747181,3.58621175,5.2446575
8,I,1.225,0.9375,0.2875,13.08329425,5.783298,2.67902775,4.0539785
4,I,0.7,0.3,0.1875,3.3168915,1.28990225,0.8221355,0.97805775
14,I,1.5625,1.15,0.4,35.13920525,15.592225,7.7394135,10.77281
11,I,1.525,1.225,0.4,32.72949775,16.62698175,6.76135575,8.26387925
7,I,1.1125,0.775,0.225,9.525432,4.40834725,2.551455,2.42388225
12,I,1.1,0.875,0.3375,12.3320325,5.14543425,2.3530085,3.5436875
6,I,0.9,0.675,0.225,6.2085405,2.7499015,1.14815475,1.8427175
8,I,1.25,0.9625,0.3,15.87572,8.03708325,2.9199985,3.8271825
6,I,1.1875,0.875,0.275,12.94154675,5.839997,2.8066005,3.685435
5,I,0.625,0.475,0.1625,2.36718325,1.1056305,0.4252425,0.7087375
6,I,0.825,0.575,0.2125,4.80524025,2.2396105,0.737087,1.43164975
9,I,1.1,0.9125,0.275,12.65805175,6.0384435,2.5231055,3.21766825
7,I,1.0375,0.8375,0.25,10.149121,4.7910655,1.8994165,2.9766975
8,I,0.95,0.675,0.2,5.96756975,2.45223175,1.190679,1.984465
7,I,0.6875,0.5375,0.1875,3.27436725,1.37495075,0.8221355,0.9922325
8,I,1.3625,1.0125,0.3375,16.85377775,7.654365,3.35941575,5.2446575
6,I,1.175,0.875,0.3125,12.23280925,5.386405,3.30271675,3.33106625
6,I,0.9125,0.675,0.2125,5.5848515,2.31048425,0.92135875,1.8427175
11,I,1.3,1.025,0.35,18.78154375,7.86698625,4.40834725,5.556502
6,I,1.125,0.875,0.3125,13.53688625,6.33611325,2.5231055,3.345241
7,I,0.9,0.6625,0.1875,5.23048275,2.3530085,1.03475675,1.5592225
9,I,1.375,1.0875,0.3125,21.0069795,9.865626,4.49339575,5.839997
5,I,0.6875,0.5,0.1625,2.608154,1.09145575,0.66621325,0.7654365
8,I,0.9625,0.725,0.225,6.70465675,2.83495,1.43164975,2.154562
9,I,1.4375,1.1125,0.4,26.01066625,12.757275,5.48562825,6.80388
7,I,0.875,0.65,0.225,5.00368675,2.041164,1.00640725,1.63009625
9,I,1.325,1.075,0.4,20.53921275,9.1001895,3.61456125,6.80388
9,I,1.2875,1,0.3375,18.030282,8.66077225,3.44446425,5.25883225
8,I,1.2625,0.975,0.375,19.4194075,10.262519,3.7137845,4.422522
